작성시각(KST),댓글,좋아요,답글수,태도,관심사,집값전망,통장행동,comment_id
2026-09-15 14:41,왜 2030에만 집중되는지 모르겠다. 4050중에도 집없는 사람 많던데요. 20대에 아파트 사는게 노멀한건 아니지. 다양한 세대를 위해 생애 첫 주택구입시 대출 한도나 이자 등 혜택을 주면 좋겠어.,0,0,양가,"제도 불공정, 정부·정치 불신",,,Ugy_quuGAolRW2rkcO14AaABAg
2026-09-15 14:30,유지하면서 외곽으로 시선을 돌리면 가능한거같은뎁…..,0,0,양가,,,유지,UgxD-XjZpkQn-uO6QpZ4AaABAg
2026-09-15 14:23,청약된 집으로 집담보 대출도 안되는데 뭐하러 청약함 ㅋㅋㅋㅋㅋ,0,0,부정,"대출규제·자금조달, 제도 불공정",,,Ugz4bKmvGgOwSaLEM6h4AaABAg
2026-09-15 14:54,90년대생들이 날개를 피게해줘야하는데 왜 계속 90년대생이 못살게만드냐~,0,0,해당 없음,정부·정치 불신,,,UgyCn21QlWndfPg1UsJ4AaABAg
2026-09-15 18:17,월급은 안오르고 아파트값은 눈감았다 뜨면 오르는데 어케 사노 😂,0,0,부정,"분양가·집값 부담, 정부·정치 불신",상승,,UgycrKun62lHmra3V9J4AaABAg
2026-09-15 18:08,"40대 후반이 될 때까지 혜택이라고 마련해 놓은 것들 지원 받아본 적이 없다. 그 때는 없었고 지금은 안된단다.
여전히 청약통장 들고는 있는데 될 거라는 기대는 1도 없다...
젊어서 청약 당첨된 사람은 줍줍으로 된 사람 이야기가 대부분이고, 돈 낸 사람 따로 혜택보는 사람 따로라면 (굳이 세금도 많이 내는데) 자기 살길은 알아서 찾아야 하지 않을까?",0,0,부정,"분양가·집값 부담, 제도 불공정, 임대·대출우대 등 부가 기능",,유지,Ugx173LqsbTahmAP78F4AaABAg
2026-09-15 18:00,"비혼자들은 아예 사람취급안하는게 진짜 짜증나더라
신혼특공 신혼희망타운 등등
비혼자들에게는 기회도 안줌.",0,0,부정,제도 불공정,,,UgwHjq9bn1y9aNmbPxR4AaABAg
2026-09-15 17:59,분양가가 집 시세랑 비슷하거나 높은데 누가사,0,0,부정,분양가·집값 부담,,,UgyxTCpWHw074SNPtb14AaABAg
2026-09-15 17:57,"돈없으면 집사지말고 전월세 살아 왜 비싸다고 욕하면서 집을 사려해 ㅋㅋㅋ 지방은 싫어하면서 존나 서울에서 1,2억주고 살고는 싶고 돈은없고 ㅋㅋ",0,0,부정,"분양가·집값 부담, 수도권 집중·지방·인구",,,UgxxZwadFP8UcoHfYJN4AaABAg
2026-09-15 17:55,당연한거 아냐? 당첨도 개짝센데 당첨된다 한들 살수가 없는데ㅋㅋㅋㅋ 저 잔문가도 말하네. 답없음 바로 해지해도 된다고ㅋㅋ,0,0,부정,"분양가·집값 부담, 가점·당첨확률",,해지,UgzC5_odTY3JgNqGZfB4AaABAg
2026-09-15 17:52,맞긴해 지방도 신축 3~4억은 빚 지고 사야됨 ㅋㅋㅋㅋ청년들은 그냥 적금통장으로 접근하고 있음,0,0,양가,"대출규제·자금조달, 대체 투자·낮은 금리",,,Ugx1an87sSWKSfbN9Jl4AaABAg
2026-09-15 17:49,용인 사는데 구성 옛날 서울우유 자리에 아파트 분양 한데서 청약통장으로 신청 하려고 모델하우스 가서 상담 받았는데 30평때가 분양 가격이 10~13억 이라고해서 월요일 되자마자 천만원 들어있던 청약통장 해지했다 시발 다른 이사할때 전세 자금에 보탤라고 기다리기는 개뿔 청약있어도 분양 못받음 지방 가고싶어도 직장도 그렇고 모든 연고지가 이쪽인데 모든거 내려놓고 다른지역 가는게 쉽나ㅡㅡ,0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 수도권 집중·지방·인구",,해지,Ugw8QZ5ATNQPiVhyeLN4AaABAg
2026-09-15 17:47,아파트 설거지 해 줄 필요 없음,0,0,해당 없음,,,,UgxGPQsQ48OjYfOYNpB4AaABAg
2026-09-15 17:46,"청약 통장 있으면 뭐해.. 작은 집이라도 있으면, 청약통장 무쓸모인대ㅔ",0,0,부정,분양가·집값 부담,,,UgxQ7UZZbtskeuQ7S2F4AaABAg
2026-09-15 17:40,청약해지 해야되는거 깜빡했었는데 이거보고 생각났음,0,0,부정,,,해지,Ugy4XGgBdiL-fvOjRw54AaABAg
2026-09-15 17:39,ㅆ바 신혼특공으로 된다쳐 지방도 새집 5억이야 1억~2억모아도 3억을 대출 끼고 시작 해야된다고 하아... 이게 맞냐?,0,0,부정,"분양가·집값 부담, 대출규제·자금조달",,,UgwJ7JXCEd0IlHqFf2p4AaABAg
2026-09-15 17:33,모든아파트가 거진 10~20억하니 못사지 정부가 어떻게해야함,0,0,부정,"분양가·집값 부담, 정부·정치 불신",,,UgzpxVUjm6RuICTaVmV4AaABAg
2026-09-15 17:28,청약받고 집사는게 더비쌈ㅋㅋㅋㅋ,0,0,부정,분양가·집값 부담,,,UgwpR2zO552o18VT9DF4AaABAg
2026-09-15 16:12,분양가가 미쳐서 ...  되도 난감,0,0,부정,분양가·집값 부담,,,UgyD1TNDORffszogT9d4AaABAg
2026-09-15 17:26,애초에 청약은 돈있는 사람만 해당되는거였음 돈없으면 결혼도 못해서 애도없고 청약 조건 달성 자체가 안됨,0,0,부정,"분양가·집값 부담, 제도 불공정",,,UgzZwhZfRVqevMSqEMl4AaABAg
2026-09-15 17:20,가점이 문제가아니라 대출을 땡겨도 불가능하다는게 제일 큰 문제인데 ㅋㅋㅋ,0,0,부정,"대출규제·자금조달, 가점·당첨확률",,,UgxsP9GEmlMWAtgmZ7F4AaABAg
2026-09-15 17:13,청약10만원씩 171회 넣었는데 작년에 깨서 구축 아파트 샀음 혼자라 당첨 된다는 보장도 없을뿐더러 대출 받기는 힘듦 구축도 사면서 대출 간신히 맞춰서 샀는데 신축은 엄두가 안나더라,0,0,양가,"대출규제·자금조달, 가점·당첨확률, 임대·대출우대 등 부가 기능",,유지,Ugx_CBG5lPKedG_7pGR4AaABAg
2026-09-15 17:06,"나도 혹시나 하는 생각으로 쥐고는 있는데, 솔직히 희망이 있어 보이지는 않음",0,0,양가,,,,UgyIy1XTeIqFOhJxoiR4AaABAg
2026-09-15 17:06,나도 깨고 배당주에 넣을까 생각 중인데...,0,0,부정,대체 투자·낮은 금리,,해지,Ugy5Wn-yxuggaHkh-Nh4AaABAg
2026-09-15 16:59,우리 한테 돌아오는건 없는데 패널티만 더 쌓이면 ㄹㅇ 이게 맞는 정책인지 한번 쯤 돌아 봐야 하는거 아님? 이지경이 올때 까지 아무것도 안한거만 너무 무능한데,0,0,부정,"제도 불공정, 정부·정치 불신",,,UgzLg1IkwQNpKfInnwd4AaABAg
2026-09-15 16:49,이제 알다니 고객돈으로 기득권 좋은일들 시켰지,0,0,부정,"제도 불공정, 정부·정치 불신",,,Ugwv9L-PMR0lr6OYJ7V4AaABAg
2026-09-15 16:48,나 20년 전부터 사회생활했는디 솔직히 그때부터 청약 왜 들지 싶었음. 당시엔 좀 들어도 되는 상황이긴 했는데 뭔지 모르게 뭔가 좀 안맞다는 생각이 들어서 아 몰라 하고 안들었음. 근데 지금 빚으로 살고 있긴해도 작고 초라해도 내 집있음 ㅎㅎ,0,0,양가,,,,UgzSFOC2uquKWszLpTR4AaABAg
2026-09-15 16:41,나도 이거 의미없다생각해서 20대때 그냥 해지했어요….해지되도 아무 차이도 없음….,0,0,부정,,,해지,UgyyUoc289O7ozhW1Kd4AaABAg
2026-09-15 16:33,국민들이 아파트가지고 재산늘려서 중산층사면 안되니까 사다리 차버리는거지 정부에서  재산없는 사람이 늘어나면 웃는사람은 누구일까,0,0,해당 없음,정부·정치 불신,,,UgzdWv2lyw-ppyYSAX94AaABAg
2026-09-15 16:32,"청약 가지고있어봐야 
절대 집 못사",0,0,부정,가점·당첨확률,,,Ugz-PTGsiV2pxsojUml4AaABAg
2026-09-15 16:20,그리고 청약도 평수가 창렬함 걍 돈모아서 사는게,0,0,부정,분양가·집값 부담,,,UgzoBmFvxUSIbDfBbt54AaABAg
2026-09-15 16:19,오 나도 저번달에 해지했는데...,0,0,부정,,,해지,UgwPAAiywVN5XulcHm14AaABAg
2026-09-15 16:17,얘들아 절대 그래도 해지하지마라 ㅋㅋ 그냥 적금이라 생각하고 넣어둬라 절대 해지마라,0,2,긍정,임대·대출우대 등 부가 기능,,유지,Ugy5kFt5v0LVWRXL3zJ4AaABAg
2026-09-15 16:17,재명아!,0,0,해당 없음,정부·정치 불신,,,UgzD-s4St_PJG2GMPIt4AaABAg
2026-09-15 17:26,이래저래 있는 사람들은 대출이 잘 돼서 몇십채씩 갖고있고 없는 사람은 대출도 안돼 집값 비싸 엄두도 안남 없는 사람은. 집 사는걸 포기하게 만드는 구조,0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 정부·정치 불신",,,UgzhB8vJdB4vFRsam514AaABAg
2026-09-13 03:52,집값이 너무 비싸,0,0,양가,분양가·집값 부담,,,Ugy9v4dDf3oqvxAEVyV4AaABAg
2026-09-13 03:39,분양가를 낮추세요 뭔ㅋㅋㅋ,0,0,부정,분양가·집값 부담,,,UgzN5S3FhsHsQDTgvnZ4AaABAg
2026-09-13 03:38,나도 깨려고 생각중…,0,0,양가,,,,UgzVqEltMvCJ-rJnchF4AaABAg
2026-09-13 03:10,"서울, 강남만 보는 인간들은 자기 주제도 모르고 징징징~~~  욜로나 하자!! ㅋㅋㅋㅋㅋ",0,0,해당 없음,,,,UgxbzpFlXrtrvQ8V6_14AaABAg
2026-09-13 03:08,그래서 금리 4.5%길래 기대 1도 안하고 적금 굴리듯이 넣는중ㅋ,0,0,양가,대체 투자·낮은 금리,,,Ugwrm6NwjaPQsDm2owR4AaABAg
2026-09-13 02:57,시세차익 얻을려는게 도둑놈심보 아닌가,0,0,부정,분양가·집값 부담,,,UgyxwPYyn5N0zp5EPut4AaABAg
2026-09-13 02:42,"정권탓을 왜 하고 그래프가 항상 정권에 따라 움직이는지 이해하면됨
집은 누가만들고(인건비) , 어떻게 물류하고 (물류비) , 어떤 소재로 사용하는지 (자재비) 
그냥 이 3개만 비교해봐 최저임금상승률봐도 느낌이 안온다면 아직 맹~~한거야",0,0,해당 없음,,,,UgwFVcK0WocqB-AVgFB4AaABAg
2026-09-13 02:15,걍 집 없이 살면 맘편함 ㅋㅋㅋㅋ,0,0,부정,분양가·집값 부담,,,UgxDq8bKM3T-gflcfZB4AaABAg
2026-09-13 02:09,"좋은 집 당첨안되고 당첨돼도 못 삼.
안좋은 집은 애당초 청약 필요없음.
공실 남아돔.",0,0,부정,"분양가·집값 부담, 가점·당첨확률",,,UgwRJuuRY_P-gFIHmAR4AaABAg
2026-09-13 01:56,"비혼 1인가구 빼액들 방법있음
그래 그럼 사게해주고
결혼후 판매 그리고 판매후 20년기간동안 이혼시 세금 판매금에 90프로 로 때리자
마찬가지로 
6년내 판메 결혼도안하고 판매시 판메금액에 세금 90프로 
5년이내 비결혼시 현 부동산(공시시가아님)시세 판메금액에 세금 90프로 가즈아 이러면
투기도아니고 결혼 약속 하고구입이지 암
참고로 1억팔았다 9천만원이 세금 이라는거임 알았죠?
근데 난에 3명인데도 인서울 꿈도 못꾸것던데 도대체 월급이 얼마인데 1인인데 사겠다는건지 개부럽네",0,0,부정,"제도 불공정, 정부·정치 불신",,,UgyOqyNr4kIeWIvvQU54AaABAg
2026-09-13 01:42,"혼자 살아도 안되고, 돈 많이 벌어도 안되고, 돈 못벌면 뽑혀도 못사고, 요즘 신축 꼬라지보면 들어갔다가 스트레스가 더 많을거같고",0,0,부정,"가점·당첨확률, 신축 품질·하자",,,Ugz-oKcBwXrTyJLsBLF4AaABAg
2026-09-13 01:39,"주변사람, 전문가들 등등 주위에서 이래라 저래라 가스라이팅에 휘둘리지 말고
사람일 한치 앞을 모른다고, 일단 계속 유지하세요.. 단돈 3~5만원 술값 한번 세이브한다는 마인드로
국가 정책이라는게 언제 크게 바뀔지 아무도 모릅니다. 정책이 1인가구 기준 더 않좋게 바뀔수도 있지만 훨씬 더 좋게 정책이 바뀔수도 있는겁니다.
1~3인 소규모 가구가 나날히 증가하는데 가만히 앉아서 표값 끊길일을 스스로 하는 정부는 없습니다.",0,0,긍정,임대·대출우대 등 부가 기능,,유지,Ugwkr4ne80fjPAUTDfN4AaABAg
2026-09-13 01:31,야나도!!   진~ 작에 깼다 가고싶은 곳은 된다하더라도 계약금조차도 낼수가 없다,0,0,부정,분양가·집값 부담,,,UgyGaEYt3oU0vGSbRhR4AaABAg
2026-09-13 01:25,"레버리지 손해보고
미국장에서 복구 했습니다
한국에사 주식 절대 안함",0,0,해당 없음,,,,Ugwz8E67be2KqVx9Ual4AaABAg
2026-09-16 13:40,미혼이나 싱글은 사람 아닌게 맞음,0,0,해당 없음,제도 불공정,,,Ugyb2E-fUAYyqqNBMzR4AaABAg
2026-09-13 00:32,"10만원 10년 되어 가고  있었는데 25만원으로 올리고 일단 내고 있는데 1인가구이고
정말 필요한지 모르겠네요ㅜ",0,0,양가,분양가·집값 부담,,,UgydtSSDBcjn6F7KdvB4AaABAg
2026-09-19 11:30,대출막는건 진짜 레전드ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,부정,대출규제·자금조달,,,UgwJKjWpV68g5tn6xrZ4AaABAg
2026-09-17 18:42,어 제발 다깨 나빼고 다깨줘 제발😂,0,0,부정,,,,Ugxt9E4LIdVaxHxjRBF4AaABAg
2026-09-17 17:32,"오늘 미국 연준 금리 올리는거 다들 안봄?? 미 국채 생각하면 앞으로 더 올릴거고, 한국은 금리가 미국보다는 높아야 경제지표 방어된다는거 생각하면 결국 이번 정부내에서도 미국 지금 3.75 보다는 무조건 높아지는건 당연한거고, 기준금리 4.5~5.0 보는건 생각해야함. 근데 이러면 주담대 대출 이자만 해도 ㅈㄴ게 빡센데 ㅋㅋㅋㅋ? 그러면 금리를 안올리면 안되냐고? 그러면 외화 계속 빠져나가는거. 걍 이젠 이거도 저거도 답이 없다",0,0,양가,"대출규제·자금조달, 대체 투자·낮은 금리, 정부·정치 불신",,,UgwmJutjKpS8VewiZOF4AaABAg
2026-09-17 17:07,"솔직히 집값이 싸져서 내집마련이 쉬워지면 
돈을 몇억할 정도로 모을필요없어지고 적당한 묵돈과 생활비만 있으면 일생을 살아갈 수 있으니까
결혼하는데 부담없고 결혼했는데 집도 있겠다 아기도 많이 낳을거고..라고 간단하게 생각이 들지만 세상은 간단하지 않겠죠..?",0,0,양가,분양가·집값 부담,하락,,Ugxg0Mhz-1x-N1iXwQt4AaABAg
2026-09-17 16:04,와 나도 3년전에 해지했는데 ㅋㅋㅋㅋ,0,0,양가,,,해지,UgynvbJZKihQ6rjV3i94AaABAg
2026-09-17 15:47,그 사다리를 붕괴시킨게 짜이밍...,0,0,해당 없음,,,,UgxsUIXadNWpjvEDCUl4AaABAg
2026-09-17 14:29,이천만들어놓고 그냥 예금통장? 됐음..^,0,0,부정,대체 투자·낮은 금리,,,UgzXMXPWQubepRsozZN4AaABAg
2026-09-17 14:02,250이면 그냥 없는 셈치고 놔둘 만함,0,0,부정,대체 투자·낮은 금리,,해지,Ugw99xjdoV5KFxRBB314AaABAg
2026-09-17 13:52,근데 분양가를 못 맞출 수준이면 분양신청을 안 넣고 기다렸다가 수중에 현금이 모이고 능력될때 다른 아파트 지어지면 그때 신청 넣으면 되잖아 왜 징징거리는거지?,0,0,양가,분양가·집값 부담,,,UgycBQB5aWOsX6i-GNN4AaABAg
2026-09-17 13:40,이미 지방권은 경매로 나오는 괜찮은 집도 많고 청약해서 굳이 빚도 못 내는거 유지해서 뭐하나 싶어서 깨버림. 나중에 좀 사람 줄어들면 적당히 모아서 경매로 물건 사서 직접 뜯어 고쳐 살지 뭐..,0,0,부정,"대출규제·자금조달, 대체 투자·낮은 금리, 수도권 집중·지방·인구",,해지,UgxgbOgBR_sViryh75B4AaABAg
2026-09-17 13:05,"나라를 살리는길은 미안하지만 노인이 아니라 이미 아이들을 키우는 사람한테 혜택을줘야지. 탁상공론 ㅉㅉ
실제 매매할수없는 금액으로 뭔 정책을 운영한다고",0,0,부정,"분양가·집값 부담, 제도 불공정, 정부·정치 불신",,,UgyKJNE2-pNmRpme8d14AaABAg
2026-09-17 12:39,"지방은 아파트 남아도는데도
계속 짓는 중 ㅋㅋㅋ",0,0,해당 없음,수도권 집중·지방·인구,,,Ugy7l9ivg51X5pOA7g14AaABAg
2026-09-17 10:42,"웃긴게 청약통장 만땅으로 몇천 모아놔도 
1순위에는 한부모가정, 기초수급자,탈북민, 중위소득 낮은 사람들 위주로 받아버리니,,;; 그냥 청약통장에 대한 이점이 없음",0,0,부정,제도 불공정,,,UgwqFqmb7ohzqjD9GSh4AaABAg
2026-09-13 01:09,20억이 넘는 아파트에 저소득 특공이라는 이게 무슨 개소리인지...ㅋㅋ 그냥 금수저 특공이잖아?,0,0,부정,제도 불공정,,,UgyDdm9M6-Jw2IhCZNp4AaABAg
2026-09-19 09:26,"매번 정책 낼때마다 들리는 이야기. 
'소외감'
결혼 하지 않은 미혼들이 결혼한 사람보다 더 많은 혜택 누린다고
결혼식은 올렸지만 정작 혼인 신고서는 작성 안하고 살던 사람 많아졌고
자녀 있는 사람들의 혜택보다 자녀가 없는 사람들이 
이거 해소 해야한다고 결혼도 하고 자녀가 있는 사람들이 혜택을 더 받을 수 있게 하준다니

미혼이고 자녀가 없는 사람들이 혜택을 덜 받는다????
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0,0,부정,"제도 불공정, 정부·정치 불신",,,UgwLRzcnGqsp_gUgzSl4AaABAg
2026-09-19 07:57,연말정산+디딤돌 이자혜택이 있는데 해지 할 이유가 있나요? 최소금액으로만 유지해도 될거같은데,0,0,양가,임대·대출우대 등 부가 기능,,유지,UgyczZVN2wMsiDrF7654AaABAg
2026-09-19 02:12,버스에서 살라던데 ㅋㅋ,0,0,해당 없음,,,,UgwZb9MfrRyReLXDdDF4AaABAg
2026-09-19 01:25,1인가구는 무조건 후순위라서 걍 무주택으로 계속 살고있음,0,0,부정,제도 불공정,,,UgzZjtSxNA89d_bfeoh4AaABAg
2026-09-19 01:22,청약 당첨된적 있는데 돈 없어서 그냥 빠이빠이함...ㅎ... 그 이후로 청약통장 안 만들었음 ㅜㅜ,0,0,부정,가점·당첨확률,,해지,UgzgXjLcxAszMXb8Hwx4AaABAg
2026-09-18 23:23,오 나도 청약 해지하고 글카나 사야겠다,0,0,부정,,,해지,Ugyb0vbBT5mTUF0HLlx4AaABAg
2026-09-18 20:25,애초에 가입안함 어머니도 굳이 시골에서 살꺼면 할 필요없다고 말림,0,0,부정,,,,UgyS3uVIo4FvaAEqBLl4AaABAg
2026-09-18 18:46,교통사고 한번 나고 병원에 누워있는데 청약에서 돈 빠져나가는 알람보고 시발 이게 뭐하는거지 하면서 바로 해지했다,0,0,부정,,,해지,Ugws-R6Wmdk0SehS-8Z4AaABAg
2026-09-18 17:47,청약에 넣을돈으로 삼성전자 꾸준히 샀으면 하는 생각한사람,0,0,부정,대체 투자·낮은 금리,,,UgwEJlTmA-dPxH8q6Wx4AaABAg
2026-09-18 15:17,당첨됐을때 청약 통장 가입년수마다 대출금리 줄여주면 안되나?,0,0,양가,임대·대출우대 등 부가 기능,,,Ugx3RcEDuqhHnx5xY6V4AaABAg
2026-09-18 15:14,ㅋㅋㅋ다들 많이 해지해라ㅋㅋ 난 부모님 지원받아서 아파트 살께~,0,0,양가,,,,UgwNXJpYk_S2hhd6IYN4AaABAg
2026-09-18 14:40,"10년전엔 청약 어쩌고 했는데
지금 청약은 의미가 있나 싶음
세금감면 그거때문에 그냥 넣던거 넣는거 뿐이지",0,0,양가,,,,UgwIon7GDA5I-5-jQ6R4AaABAg
2026-09-18 14:37,나도 깼음,0,0,부정,,,해지,Ugxmy0nQgZXtd3uHSO14AaABAg
2026-09-13 10:03,애키워바라 59 개짝다,0,0,해당 없음,,,,UgyAUp5LmoluKgqw7cN4AaABAg
2026-09-13 04:17,진짜 돈이 좀 있고 잘사는 집안에 복권같은 느낌으로 가질것이 아니면 J도 필요가 하나 없음,0,0,해당 없음,,,,UgwhWQ_9nwMfPwLJO2p4AaABAg
2026-09-13 07:04,일단 전세집에서 살고있는데 쫓겨나서 청약 안하고 매매했음. 무주택은 이제 의미가 없음.,0,0,부정,제도 불공정,,,UgytAuvng2HpOGZtntx4AaABAg
2026-09-13 08:11,"부산이고 3,4년전에  강서구 하단에 에코어쩌고 제발 청약넣어달라고 전화오더니 그 아파트 개 망함 ㅋㅋㅋㅋㅋㅋ뭐 되가만하면 로또라고 온갖 ㅈㄹ하더니 ㅈ됨",0,0,부정,"가점·당첨확률, 신축 품질·하자",,,Ugw5HFgUaWZ-dgRUvHJ4AaABAg
